Row ID,Order ID,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Base Margin,Order Date,Customer Name,Product Name,Ship Date
1656.0,11941.0,Critical,26.0,4679.1,0.05,Delivery Truck,111.52,179.29,29.21,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,Jumbo Box,0.74,6/24/2010,Jamie Kunitz,"Bevis Round Conference Table Top, X-Base",6/25/2010
1675.0,12096.0,Medium,46.0,8009.5925,0.02,Regular Air,2332.4,200.99,8.08,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,Small Box,0.59,9/19/2012,Michelle Lonsdale,5125,9/19/2012
1676.0,12096.0,Medium,23.0,4689.66,0.01,Regular Air,2176.19,194.3,11.54,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,Large Box,0.59,9/19/2012,Michelle Lonsdale,Electrix Halogen Magnifier Lamp,9/21/2012
1710.0,12289.0,Low,25.0,3019.41,0.04,Regular Air,1269.05,120.97,7.11,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Medium Box,0.36,12/24/2011,Brendan Dodson,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,12/28/2011
1718.0,12352.0,Medium,5.0,36.86,0.07,Regular Air,-32.82,5.81,8.49,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.39,3/23/2012,Hunter Glantz,Fellowes Black Plastic Comb Bindings,3/24/2012
1727.0,12419.0,Critical,12.0,22079.47,0.06,Regular Air,5322.14,1938.02,13.99,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Medium Box,0.38,10/15/2011,Sylvia Foulston,Polycom ViewStation Adapter H323 Videoconferencing Unit,10/17/2011
1745.0,12485.0,Critical,24.0,5407.31,0.04,Delivery Truck,1068.48,226.67,28.16,Northwest Territories,Northwest Territories,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,0.59,8/7/2010,Eugene Barchas,Hon GuestStacker Chair,8/8/2010
1751.0,12544.0,Low,34.0,74.3,0.08,Regular Air,-129.01,2.08,5.33,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Small Box,0.43,3/3/2009,Jim Radford,Eldon Wave Desk Accessories,3/10/2009
1770.0,12704.0,Low,44.0,21506.77,0.06,Regular Air,1260.51,499.99,24.49,Northwest Territories,Northwest Territories,Small Business,Technology,Copiers and Fax,Large Box,0.36,2/9/2010,Carlos Soltero,Sharp AL-1530CS Digital Copier,2/9/2010
1771.0,12704.0,Low,28.0,669.02,0.02,Delivery Truck,-1274.02,20.98,53.03,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,Jumbo Drum,0.78,2/9/2010,Carlos Soltero,"Tennsco Lockers, Gray",2/11/2010
1781.0,12771.0,Critical,40.0,1143.49,0.08,Regular Air,-193.44,30.53,19.99,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Labels,Small Box,0.39,1/17/2009,Carlos Soltero,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",1/17/2009
1782.0,12771.0,Critical,46.0,78.08,0.01,Regular Air,-43.1,1.68,1.57,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,0.59,1/17/2009,Carlos Soltero,Newell 323,1/19/2009
1806.0,12929.0,Critical,19.0,5297.47,0.02,Delivery Truck,-158.93,270.98,50.0,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,0.77,8/30/2010,Jim Radford,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,8/31/2010
1807.0,12929.0,Critical,20.0,95.3,0.0,Regular Air,29.68,4.48,1.22,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Wrap Bag,0.36,8/30/2010,Jim Radford,Spiral Phone Message Books with Labels by Adams,8/31/2010
1842.0,13280.0,High,40.0,460.68,0.01,Regular Air,-116.76,10.9,7.46,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,Small Box,0.59,9/11/2009,Grant Carroll,Crate-A-Files,9/12/2009
1843.0,13280.0,High,49.0,318.7585,0.1,Regular Air,-160.95,7.99,5.03,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,Medium Box,0.6,9/11/2009,Grant Carroll,Bell Sonecor JB700 Caller ID,9/12/2009
1848.0,13313.0,Not Specified,47.0,1020.61,0.04,Regular Air,-209.61,21.66,13.99,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Appliances,Medium Box,0.52,7/16/2009,Skye Norling,Holmes 99% HEPA Air Purifier,7/17/2009
1855.0,13346.0,Low,44.0,268.34,0.09,Regular Air,-240.83,6.48,8.88,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Small Box,0.37,11/15/2012,Doug Bickford,Xerox 224,11/20/2012
1913.0,13702.0,Low,6.0,209.0,0.08,Regular Air,12.32,35.44,7.5,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Small Box,0.38,9/10/2011,Grant Carroll,Xerox 1906,9/14/2011
1928.0,13795.0,Not Specified,30.0,501.32,0.04,Regular Air,-119.08,15.99,13.18,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,0.37,4/10/2011,Muhammed MacIntyre,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",4/13/2011
1929.0,13795.0,Not Specified,23.0,275.16,0.05,Express Air,43.35,11.34,5.01,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Small Box,0.36,4/10/2011,Muhammed MacIntyre,Xerox 188,4/13/2011
1930.0,13795.0,Not Specified,37.0,1302.99,0.02,Regular Air,545.49,35.44,5.09,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Small Box,0.38,4/10/2011,Muhammed MacIntyre,Xerox 1932,4/11/2011
1978.0,14116.0,High,1.0,40.1,0.09,Regular Air,-16.07,30.98,11.63,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,0.37,10/9/2011,Doug Bickford,GBC Linen Binding Covers,10/11/2011
1979.0,14116.0,High,42.0,1414.05,0.09,Regular Air,161.48,34.54,14.72,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,0.37,10/9/2011,Doug Bickford,GBC Recycled Grain Textured Covers,10/10/2011
2013.0,14372.0,Critical,34.0,5350.61,0.09,Delivery Truck,-1059.2,170.98,60.49,Northwest Territories,Northwest Territories,Corporate,Furniture,Bookcases,Jumbo Box,0.69,10/23/2012,Beth Thompson,"Sauder Facets Collection Library, Sky Alder Finish",10/25/2012
2058.0,14726.0,Low,15.0,310.87,0.07,Regular Air,-21.48,20.95,4.0,Northwest Territories,Northwest Territories,Consumer,Technology,Computer Peripherals,Small Box,0.6,1/8/2012,Ralph Knight,"Fellowes Basic 104-Key Keyboard, Platinum",1/8/2012
2070.0,14819.0,Not Specified,48.0,9062.73,0.09,Regular Air,3122.78,207.48,0.99,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Appliances,Small Box,0.55,1/25/2010,Carl Jackson,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,1/27/2010
2071.0,14819.0,Not Specified,27.0,1584.1,0.07,Delivery Truck,-478.22,58.14,36.61,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,Jumbo Box,0.61,1/25/2010,Carl Jackson,O'Sullivan 3-Shelf Heavy-Duty Bookcases,1/26/2010
2114.0,15106.0,Not Specified,42.0,283.58,0.03,Regular Air,-14.23,6.64,4.95,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,Small Pack,0.37,1/27/2011,Dorothy Badders,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,1/29/2011
2115.0,15106.0,Not Specified,39.0,5403.37,0.06,Delivery Truck,948.79,145.45,17.85,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Jumbo Drum,0.56,1/27/2011,Dorothy Badders,Panasonic KX-P1150 Dot Matrix Printer,1/27/2011
2116.0,15106.0,Not Specified,35.0,82.15,0.03,Regular Air,-6.33,2.21,1.12,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,0.58,1/27/2011,Dorothy Badders,Newell 327,1/29/2011
2117.0,15108.0,High,50.0,2066.16,0.02,Regular Air,372.36,40.99,17.48,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Small Box,0.36,8/27/2009,Delfina Latchford,Xerox 1893,8/29/2009
2129.0,15205.0,Critical,18.0,4605.36,0.02,Delivery Truck,678.26,243.98,43.32,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,0.55,3/17/2011,Julia West,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",3/19/2011
2130.0,15205.0,Critical,42.0,1753.51,0.02,Regular Air,155.72,39.98,9.2,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Wrap Bag,0.65,3/17/2011,Julia West,Eldon Radial Chair Mat for Low to Medium Pile Carpets,3/18/2011
2161.0,15591.0,Critical,31.0,426.34,0.0,Regular Air,73.53,12.58,5.16,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,Small Box,0.43,6/6/2012,Brad Eason,"DAX Copper Panel Document Frame, 5 x 7 Size",6/8/2012
2206.0,15907.0,High,36.0,1837.44,0.01,Delivery Truck,-1414.41,48.58,54.11,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,Jumbo Box,0.69,4/11/2011,Thomas Seio,O'Sullivan 2-Shelf Heavy-Duty Bookcases,4/13/2011
2207.0,15907.0,High,36.0,3722.29,0.04,Express Air,950.68,105.98,13.99,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,Medium Box,0.65,4/11/2011,Thomas Seio,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",4/14/2011
2208.0,15907.0,High,4.0,28.05,0.09,Regular Air,-5.41,7.04,2.17,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,Wrap Bag,0.38,4/11/2011,Thomas Seio,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",4/12/2011
2209.0,15937.0,Low,32.0,311.44,0.04,Regular Air,74.07,9.78,1.99,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Small Pack,0.43,11/6/2012,Monica Federle,"Memorex Slim 80 Minute CD-R, 10/Pack",11/10/2012
2210.0,15937.0,Low,17.0,215.65,0.01,Express Air,77.38,12.22,2.85,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Small Pack,0.55,11/6/2012,Monica Federle,Aluminum Document Frame,11/15/2012
2221.0,16039.0,High,3.0,121.12,0.1,Regular Air,-118.82,43.98,1.99,Northwest Territories,Northwest Territories,Home Office,Technology,Computer Peripherals,Small Pack,0.44,5/16/2012,Michelle Lonsdale,"Memorex 80 Minute CD-R Spindle, 100/Pack",5/17/2012
2246.0,16193.0,Not Specified,8.0,300.2,0.0,Regular Air,6.41,34.76,8.22,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Small Box,0.57,4/9/2012,Frank Price,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",4/11/2012
2247.0,16193.0,Not Specified,29.0,1364.8025,0.07,Regular Air,-183.68,55.99,5.0,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Small Pack,0.83,4/9/2012,Frank Price,Accessory36,4/11/2012
2281.0,16423.0,Medium,19.0,128.21,0.05,Regular Air,-55.13,6.48,6.57,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Small Box,0.37,8/5/2012,Bryan Davis,Xerox 20,8/7/2012
2283.0,16451.0,Not Specified,9.0,252.79,0.09,Regular Air,58.23,30.56,2.99,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.35,7/22/2009,Don Jones,Surelock Post Binders,7/23/2009
2294.0,16545.0,Not Specified,10.0,50.97,0.09,Regular Air,4.45,5.16,0.73,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,0.56,5/9/2010,Carlos Soltero,Colorific Watercolor Pencils,5/11/2010
2295.0,16545.0,Not Specified,1.0,4.99,0.04,Regular Air,-3.06,3.68,1.32,Northwest Territories,Northwest Territories,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,0.83,5/9/2010,Carlos Soltero,"*Staples* vLetter Openers, 2/Pack",5/11/2010
2296.0,16547.0,Not Specified,30.0,10554.63,0.09,Delivery Truck,1240.25,355.98,58.92,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,0.64,2/18/2009,Nicole Hansen,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2/20/2009
2297.0,16547.0,Not Specified,8.0,1749.64,0.04,Delivery Truck,-533.23,218.75,69.64,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,Jumbo Box,0.77,2/18/2009,Nicole Hansen,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,2/18/2009
2316.0,16706.0,High,47.0,1943.72,0.03,Regular Air,-1003.58,41.47,34.2,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Wrap Bag,0.73,6/27/2012,Beth Thompson,Eldon Econocleat Chair Mats for Low Pile Carpets,6/28/2012
2317.0,16706.0,High,6.0,18.37,0.01,Regular Air,-4.06,2.78,1.2,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.58,6/27/2012,Beth Thompson,Prang Drawing Pencil Set,6/28/2012
2318.0,16706.0,High,49.0,6175.777,0.07,Express Air,1881.58,155.99,3.9,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Small Box,0.55,6/27/2012,Beth Thompson,T39m,6/29/2012
2323.0,16741.0,Medium,6.0,157.97,0.01,Regular Air,-42.38,22.84,16.87,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Small Box,0.39,9/30/2010,Nicole Hansen,Xerox 1982,10/1/2010
2346.0,16932.0,Critical,25.0,144.84,0.09,Regular Air,-120.99,5.78,8.09,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Paper,Small Box,0.36,4/15/2010,Carlos Soltero,Xerox 1924,4/16/2010
2347.0,16932.0,Critical,20.0,127.16,0.09,Regular Air,12.88,6.7,1.56,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,0.52,4/15/2010,Carlos Soltero,Turquoise Lead Holder with Pocket Clip,4/15/2010
2383.0,17283.0,Not Specified,4.0,5472.12,0.06,Delivery Truck,-2816.34,1360.14,14.7,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Jumbo Drum,0.59,9/14/2011,Dorothy Badders,Okidata ML395C Color Dot Matrix Printer,9/15/2011
2384.0,17286.0,High,7.0,1810.67,0.09,Delivery Truck,-541.87,270.98,50.0,Northwest Territories,Northwest Territories,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,0.77,9/21/2010,Muhammed MacIntyre,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,9/22/2010
2402.0,17409.0,Not Specified,31.0,633.56,0.09,Regular Air,-158.87,20.97,6.5,Northwest Territories,Northwest Territories,Small Business,Technology,Computer Peripherals,Small Box,0.78,8/17/2010,Muhammed MacIntyre,Microsoft Internet Keyboard,8/19/2010
2445.0,17764.0,Low,27.0,644.4,0.04,Regular Air,-97.28,22.84,16.87,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,Small Box,0.39,9/16/2009,Don Miller,Xerox 1982,9/16/2009
2483.0,18080.0,High,7.0,1211.98,0.1,Delivery Truck,-80.83,180.98,26.2,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,0.59,6/22/2009,Sylvia Foulston,Global Ergonomic Managers Chair,6/23/2009
2487.0,18113.0,Not Specified,27.0,3316.08,0.08,Delivery Truck,-514.32,130.98,30.0,Northwest Territories,Northwest Territories,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,0.78,8/28/2012,Becky Castell,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",8/30/2012
2489.0,18144.0,Critical,48.0,207.08,0.09,Regular Air,-131.82,4.28,5.17,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Small Box,0.4,6/7/2011,Dorothy Wardle,Xerox 1971,6/9/2011
2490.0,18144.0,Critical,8.0,234.28,0.09,Regular Air,-65.42,28.28,13.99,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Medium Box,0.58,6/7/2011,Dorothy Wardle,Eldon Portable Mobile Manager,6/9/2011
2491.0,18144.0,Critical,41.0,1779.8915,0.09,Regular Air,-250.17,55.99,5.0,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Small Pack,0.8,6/7/2011,Dorothy Wardle,Accessory6,6/9/2011
2520.0,18308.0,Not Specified,30.0,114.12,0.05,Regular Air,15.73,3.8,1.49,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.38,10/9/2009,Ann Chong,Durable Pressboard Binders,10/11/2009
2521.0,18308.0,Not Specified,15.0,436.05,0.09,Regular Air,-92.58,30.73,4.0,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Small Box,0.75,10/9/2009,Ann Chong,Fellowes 17-key keypad for PS/2 interface,10/9/2009
2522.0,18308.0,Not Specified,49.0,5247.4835,0.0,Regular Air,1465.87,125.99,8.08,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Small Box,0.57,10/9/2009,Ann Chong,StarTAC ST7762,10/10/2009
2615.0,18887.0,Not Specified,9.0,173.417,0.0,Regular Air,18.23,20.99,0.99,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Wrap Bag,0.37,12/5/2010,Clay Rozendal,Accessory21,12/7/2010
2624.0,19010.0,Low,18.0,23792.93,0.0,Regular Air,10951.31,1270.99,19.99,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,0.35,6/7/2009,Grant Carroll,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,6/9/2009
2637.0,19078.0,Critical,21.0,256.12,0.03,Regular Air,-18.19,11.97,4.98,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Appliances,Small Box,0.58,7/27/2009,Brendan Dodson,Staples 6 Outlet Surge,7/28/2009
2643.0,19138.0,Low,30.0,387.0,0.01,Express Air,-31.45,12.28,6.13,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Small Box,0.57,9/5/2011,Carlos Daly,Recycled Eldon Regeneration Jumbo File,9/10/2011
2726.0,19655.0,High,31.0,1143.45,0.06,Regular Air,304.42,39.24,1.99,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Small Pack,0.51,1/11/2009,Alan Barnes,Verbatim DVD-R 4.7GB authoring disc,1/12/2009
2727.0,19686.0,Medium,2.0,42.31,0.06,Regular Air,-53.08,17.98,8.51,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Medium Box,0.4,8/15/2010,Alan Barnes,Canon P1-DHIII Palm Printing Calculator,8/15/2010
2728.0,19686.0,Medium,11.0,152.67,0.04,Regular Air,12.76,12.95,4.98,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.4,8/15/2010,Alan Barnes,GBC Binding covers,8/17/2010
2768.0,20007.0,Not Specified,49.0,82.61,0.08,Regular Air,-46.25,1.68,1.57,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,0.59,8/5/2009,Nicole Hansen,Newell 323,8/6/2009
2782.0,20071.0,Medium,31.0,789.94,0.1,Delivery Truck,-190.41,25.98,14.36,Northwest Territories,Northwest Territories,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,0.6,9/17/2011,Cari Schnelling,"Global Stack Chair without Arms, Black",9/19/2011
2796.0,20160.0,Low,42.0,435.24,0.08,Express Air,174.89,10.31,1.79,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Wrap Bag,0.38,10/22/2011,Chad Cunningham,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",10/24/2011
2811.0,20263.0,Medium,8.0,473.7,0.05,Regular Air,72.51,59.78,10.29,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,0.39,11/14/2009,Bryan Mills,GBC Recycled Regency Composition Covers,11/15/2009
2812.0,20263.0,Medium,33.0,553.5625,0.08,Regular Air,-76.86,20.99,1.25,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,Small Pack,0.83,11/14/2009,Bryan Mills,Accessory29,11/16/2009
2935.0,21285.0,Medium,32.0,54.78,0.02,Regular Air,-30.54,1.68,1.57,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.59,7/3/2010,Adrian Hane,Newell 323,7/4/2010
2936.0,21285.0,Medium,47.0,304.83,0.1,Regular Air,23.82,7.08,2.35,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.47,7/3/2010,Adrian Hane,SANFORD Major Accent Highlighters,7/5/2010
2956.0,21383.0,Low,31.0,16066.85,0.07,Regular Air,7416.43,574.74,24.49,Northwest Territories,Northwest Territories,Consumer,Technology,Office Machines,Large Box,0.37,1/30/2009,Rick Reed,Polycom ViaVideo Desktop Video Communications Unit,2/4/2009
2999.0,21607.0,Not Specified,17.0,618.9,0.09,Regular Air,54.92,36.55,13.89,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,0.41,3/15/2012,Heather Kirkland,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",3/17/2012
3006.0,21636.0,Low,35.0,1665.0395,0.02,Regular Air,366.51,55.99,3.3,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,Small Pack,0.59,8/10/2009,Fred Wasserman,Accessory24,8/10/2009
3052.0,21889.0,Low,21.0,1049.79,0.08,Regular Air,135.79,51.75,19.99,Northwest Territories,Northwest Territories,Consumer,Furniture,Office Furnishings,Small Box,0.55,4/1/2010,Becky Castell,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",4/8/2010
3053.0,21889.0,Low,16.0,817.18,0.1,Regular Air,103.38,55.29,5.08,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Storage & Organization,Small Box,0.59,4/1/2010,Becky Castell,Recycled Steel Personal File for Standard File Folders,4/3/2010
3089.0,22151.0,High,49.0,465.83,0.1,Regular Air,-79.72,9.65,6.22,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Small Box,0.55,7/31/2010,Beth Thompson,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",7/31/2010
